created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,filter_level,lang,timestamp_ms,user_id,user_id_str,user_screen_name,user_location,user_description,user_protected,user_verified,user_followers_count,user_friends_count,user_created_at,entities_screen_name,entities_name,entities_id,entities_id_str,extended_entities,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
Tue Dec 08 12:56:30 +0000 2020,1336293574975975425,1336293574975975425,"RT @behindwoods: #Navarasa working stills! 

@pcsreeram @menongautham @suriya_offl

#Suriya #GVM #Netflix https://t.co/YuszEZguGq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432190065,1132667314367655936,1132667314367655936,Mouli_twetz, India,"Movie Buff 🎥
#அன்பாவேஇருப்போம்💯
#SooraraiPottru @Suriya_offl 

Backup id : @moulisfc 
Follow me -💯 follow back",False,False,1998,522,Sun May 26 15:18:26 +0000 2019,Suriya_offl,Suriya Sivakumar,3065261233,3065261233,,False,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293576452448256,1336293576452448256,"RT @behindwoods: #Navarasa working stills! 

@pcsreeram @menongautham @suriya_offl

#Suriya #GVM #Netflix https://t.co/YuszEZguGq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432190417,881112841197105152,881112841197105152,HariHaran771981,"Salem, India",,False,False,2355,2539,Sat Jul 01 11:30:46 +0000 2017,behindwoods,Behindwoods,37279768,37279768,,False,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293576452448256,1336293576452448256,"RT @behindwoods: #Navarasa working stills! 

@pcsreeram @menongautham @suriya_offl

#Suriya #GVM #Netflix https://t.co/YuszEZguGq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432190417,881112841197105152,881112841197105152,HariHaran771981,"Salem, India",,False,False,2355,2539,Sat Jul 01 11:30:46 +0000 2017,pcsreeram,pcsreeramISC,271274768,271274768,,False,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293576452448256,1336293576452448256,"RT @behindwoods: #Navarasa working stills! 

@pcsreeram @menongautham @suriya_offl

#Suriya #GVM #Netflix https://t.co/YuszEZguGq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432190417,881112841197105152,881112841197105152,HariHaran771981,"Salem, India",,False,False,2355,2539,Sat Jul 01 11:30:46 +0000 2017,menongautham,Gauthamvasudevmenon,443041852,443041852,,False,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293576452448256,1336293576452448256,"RT @behindwoods: #Navarasa working stills! 

@pcsreeram @menongautham @suriya_offl

#Suriya #GVM #Netflix https://t.co/YuszEZguGq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432190417,881112841197105152,881112841197105152,HariHaran771981,"Salem, India",,False,False,2355,2539,Sat Jul 01 11:30:46 +0000 2017,Suriya_offl,Suriya Sivakumar,3065261233,3065261233,,False,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293577203150850,1336293577203150850,RT @3inchesofsnow: Netflix ทำให้เรากล้าดูหนังที่ไม่คิดจะไปดูในโรง และพอดูแล้วก็คิดว่าดีแล้วที่ตอนนั้นไม่ได้ดูในโรง,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,th,1607432190596,2416310466,2416310466,hzxtooo_,,,False,False,657,325,Fri Mar 28 18:45:43 +0000 2014,3inchesofsnow,3 Inches of Snow,25986919,25986919,,,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293577450786821,1336293577450786821,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/1BP…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,tr,1607432190655,1286764715495104512,1286764715495104512,hololav,,,False,False,36,96,Fri Jul 24 20:46:37 +0000 2020,askidanevar,Askıda Ne Var,869678702,869678702,,,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293577450786821,1336293577450786821,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/1BP…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,tr,1607432190655,1286764715495104512,1286764715495104512,hololav,,,False,False,36,96,Fri Jul 24 20:46:37 +0000 2020,investimate2020,INVESTIMATE,3040498359,3040498359,,,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293578457419777,1336293578457419777,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/1BP…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,tr,1607432190895,1158089707714228224,1158089707714228224,muhammet323232,,,False,False,1,116,Sun Aug 04 18:57:57 +0000 2019,askidanevar,Askıda Ne Var,869678702,869678702,,,,,,
Tue Dec 08 12:56:30 +0000 2020,1336293578457419777,1336293578457419777,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/1BP…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,tr,1607432190895,1158089707714228224,1158089707714228224,muhammet323232,,,False,False,1,116,Sun Aug 04 18:57:57 +0000 2019,investimate2020,INVESTIMATE,3040498359,3040498359,,,,,,
Tue Dec 08 12:56:31 +0000 2020,1336293579178848256,1336293579178848256,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/1BP…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,tr,1607432191067,1264870386723889155,1264870386723889155,bercnc,21,kendime gelirken yoruldum,False,False,104,163,Mon May 25 10:46:26 +0000 2020,askidanevar,Askıda Ne Var,869678702,869678702,,,,,,
Tue Dec 08 12:56:31 +0000 2020,1336293579178848256,1336293579178848256,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/1BP…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,tr,1607432191067,1264870386723889155,1264870386723889155,bercnc,21,kendime gelirken yoruldum,False,False,104,163,Mon May 25 10:46:26 +0000 2020,investimate2020,INVESTIMATE,3040498359,3040498359,,,,,,
Tue Dec 08 12:56:31 +0000 2020,1336293580181102593,1336293580181102593,"RT @shoppingbymiksu: Sale!! Sale!! Sale!!!

Canva✨
Spotify ✨
Netflix ✨

Hmu: @shoppingbymiksu https://t.co/qk3oPHMa7K","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432191306,1298772572536856576,1298772572536856576,zaririegosh,🍀🍀,☝️ // will surely win: never give up,False,False,221,1184,Thu Aug 27 00:01:43 +0000 2020,shoppingbymiksu,🇵🇭 Premiumholics by Miksu| Netflix 70,929633294240514049,929633294240514049,,False,,,,
Tue Dec 08 12:56:31 +0000 2020,1336293580181102593,1336293580181102593,"RT @shoppingbymiksu: Sale!! Sale!! Sale!!!

Canva✨
Spotify ✨
Netflix ✨

Hmu: @shoppingbymiksu https://t.co/qk3oPHMa7K","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432191306,1298772572536856576,1298772572536856576,zaririegosh,🍀🍀,☝️ // will surely win: never give up,False,False,221,1184,Thu Aug 27 00:01:43 +0000 2020,shoppingbymiksu,🇵🇭SHOPPING by Miksu| Lifetime Canva 99,929633294240514049,929633294240514049,,False,,,,
Tue Dec 08 12:56:32 +0000 2020,1336293583867920384,1336293583867920384,"RT @PremiumEnthu_: ✨UPDATED PREMIUM ENTHUSIASTS PRICELIST ✨

✨ Netflix Premium
1month
Shared- ₱70
Solo- ₱250

✨ Spotify Premium
1month- ₱35…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432192185,1126317249298460672,1126317249298460672,_syoungpinks,reveluv,"❝𝘈 𝘳𝘦𝘨𝘶𝘭𝘢𝘳 𝘥𝘢𝘺 𝘧𝘰𝘳 𝘴𝘰𝘮𝘦𝘰𝘯𝘦 𝘤𝘢𝘯 𝘣𝘦 𝘢 𝙨𝙥𝙚𝙘𝙞𝙖𝙡 𝙙𝙖𝙮 𝙛𝙤𝙧 𝙤𝙩𝙝𝙚𝙧𝙨.❞

— ˖ 09084769770◜✧˖",False,False,242,1650,Thu May 09 02:45:32 +0000 2019,PremiumEnthu_,Premium Enthusiasts,1282316322332798978,1282316322332798978,,,,,,
Tue Dec 08 12:56:32 +0000 2020,1336293584736120832,1336293584736120832,"RT @PremiumEnthu_: ✨UPDATED PREMIUM ENTHUSIASTS PRICELIST ✨

✨ Netflix Premium
1month
Shared- ₱70
Solo- ₱250

✨ Spotify Premium
1month- ₱35…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,en,1607432192392,1328167360880996352,1328167360880996352,luckyyytaetae,,# 𝐉𝐄𝐍𝐍𝐈𝐄'𝗌 𝗏𝗈𝗂𝖼𝖾:: 𝗂'𝗆 𝗀𝗈𝗂𝗇𝗀 𝗌𝗈𝗅𝗈 彡 #PreLovedVouches #joygives,False,False,234,889,Mon Nov 16 02:45:58 +0000 2020,PremiumEnthu_,Premium Enthusiasts,1282316322332798978,1282316322332798978,,,,,,
Tue Dec 08 12:56:32 +0000 2020,1336293585977712640,1336293585977712640,"RT @jojojojougi: わーNetflixで9位！！
嬉しいですね！！
ヤッターーーー！！

#魔女の旅々","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,ja,1607432192688,918315830877626369,918315830877626369,misosoup7878,埼玉,アニメやマンガやゲームをしたりバイクに乗ってどっか行ったりが趣味。 サージュコンチェルトと拡張少女系トライナリーを応援し続ける端末兼botでアヤミストです。お絵描きアカウント(@misosoup0109),False,False,483,744,Thu Oct 12 03:22:10 +0000 2017,jojojojougi,白石定規@魔女の旅々15巻12月15日頃！,2539776560,2539776560,,,,,,
Tue Dec 08 12:56:33 +0000 2020,1336293588674650116,1336293588674650116,RT @JCWPhilippines: Lovestruck In The City posters now up on Netflix! 💖 https://t.co/ez8509ysk0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432193331,98355829,98355829,armieshinshin,"Bacoor, Calabarzon",Every day may not be good but there is something good in every day.,False,False,835,1817,Mon Dec 21 11:34:18 +0000 2009,JCWPhilippines,Ji Chang Wook PH,755368290004770816,755368290004770816,,False,,,,
Tue Dec 08 12:56:34 +0000 2020,1336293592294449152,1336293592294449152,RT @arisandyyyy: « salut stp c'est quoi le mdp netflix pcq tu l'as changé » MDRRR parasite.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,fr,1607432194194,1051152122438451200,1051152122438451200,Suzie7520,France,Paris 20,False,False,212,363,Sat Oct 13 16:46:10 +0000 2018,arisandyyyy,ari 🌞,1047776670327996416,1047776670327996416,,,,,,
Tue Dec 08 12:56:34 +0000 2020,1336293595121414144,1336293595121414144,RT @GhibIiGems: Anime:                       Netflix Adaption: https://t.co/vufEYaET2F,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432194868,883500975302078465,883500975302078465,perilapis,Little Homeschool ,"ela/dela 🏳️‍🌈Bi/Demi🏳️‍🌈
Faço Icons, Headers e Wallpapers Futura dubladora
O que teria mais valor;Do que Paz na Terra e muito Amor💖🏳",False,False,1895,782,Sat Jul 08 01:40:21 +0000 2017,GhibIiGems,Ghibli Gems,1084620971833769990,1084620971833769990,,False,,,,
Tue Dec 08 12:56:35 +0000 2020,1336293598430593025,1336293598430593025,RT @itsyouabelx: after hours by the weeknd as netflix original series; a long thread https://t.co/RnHmlzlmc8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,en,1607432195657,1139739315167272962,1139739315167272962,JaelCortez06,México City,• Since 1999 • ᴮᵉ ᴮᵉᵗᵗᵉʳ ʙᴇ ʏᴏᴜʀꜱᴇʟꜰ XOTWOD Photographer \RR.II. UNAM/ http://instagram.com/jael_cortez/,False,False,214,628,Sat Jun 15 03:40:02 +0000 2019,itsyouabelx,৵talía,2542561368,2542561368,,False,,,,
Tue Dec 08 12:56:36 +0000 2020,1336293602595500034,1336293602595500034,"RT @Mohanraj_Suriya: Though #Navarasa isn't a Full-fledged film and it's Duration is below 30 mins &amp; it is releasing on Netflix, Just 3 pic…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,en,1607432196650,796358294377877504,796358294377877504,GokulVK18_SFC,End Of The World ☯︎,Brother of @Suriya_Offl Annan♥️ || @imVkohli Veriyan👑 || Mad On MESSI ⚽💯 || CRICKET Craze 🏏|| U1 Druggist 🎶 || @alluarjun Fanatic 🌠 || TN-24 😎,False,False,1735,1234,Wed Nov 09 14:26:27 +0000 2016,Mohanraj_Suriya,𝗠𝗼𝗵𝗮𝗻 𝗠𝗮𝗮𝗿𝗮𝗻 ツ,889131372786237440,889131372786237440,,,,,,
Tue Dec 08 12:56:36 +0000 2020,1336293603132338182,1336293603132338182,"RT @nochuii: 💫 ₱15 GCASH

ও follow @shoppingbymiksu
ও like &amp; rt quoted
ও done + retweet

20 mins.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,en,1607432196778,1298772572536856576,1298772572536856576,zaririegosh,🍀🍀,☝️ // will surely win: never give up,False,False,221,1184,Thu Aug 27 00:01:43 +0000 2020,nochuii,moon ☾,1290540371294920706,1290540371294920706,,,1.3361371030133842e+18,1336137103013384192,1336137103013384192,
Tue Dec 08 12:56:36 +0000 2020,1336293603132338182,1336293603132338182,"RT @nochuii: 💫 ₱15 GCASH

ও follow @shoppingbymiksu
ও like &amp; rt quoted
ও done + retweet

20 mins.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,en,1607432196778,1298772572536856576,1298772572536856576,zaririegosh,🍀🍀,☝️ // will surely win: never give up,False,False,221,1184,Thu Aug 27 00:01:43 +0000 2020,shoppingbymiksu,🇵🇭SHOPPING by Miksu| Lifetime Canva 90,929633294240514049,929633294240514049,,,1.3361371030133842e+18,1336137103013384192,1336137103013384192,
Tue Dec 08 12:56:37 +0000 2020,1336293604571144194,1336293604571144194,"RT @Rone2108: Fui assisti esse filme novo da netflix (tudo bem no natal que vem), qi como tinha Leandro Hassum eu pensei “ vou rir o filme…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,pt,1607432197121,3357886942,3357886942,httpMaduAlves,,,False,False,176,273,Sat Jul 04 01:03:29 +0000 2015,Rone2108,Rone ‏,4463015422,4463015422,,,,,,
Tue Dec 08 12:56:37 +0000 2020,1336293605846044680,1336293605846044680,RT @DisneyPlusID: Tonton premier eksklusif Disney’s Mulan mulai 4 Desember di Disney+ Hotstar. Hanya Rp39.000/bulan. Langganan sekarang!,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,in,1607432197425,376040716,376040716,faissalbagus,"Yogyakarta, Indonesia","- 1 Business Founder 2020

- Growth Business Asset 300% in 2021",False,False,283,149,Mon Sep 19 06:12:49 +0000 2011,DisneyPlusID,Disney+ Hotstar ID,1281182825392164864,1281182825392164864,,,,,,
Tue Dec 08 12:56:37 +0000 2020,1336293606773014529,1336293606773014529,"RT @RismaYuyun: Skenarionya udah kek film gembong mafia aja pake kejar2an dijalan trus tembak2an terakhir bisa ngerebut beceng polkis... 
y…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,in,1607432197646,1312514755,1312514755,DonAdam68,"Seattle, WA","Penggagas Don Adam Channel
https://www.youtube.com/channel/UCS-jdFSM-jGPZrw6etjZUDQ
Jubir Virus Keadilan Wabah Kebenaran http://fnn.co.id",False,False,109354,3421,Fri Mar 29 03:55:34 +0000 2013,RismaYuyun,MakNyun,3233236404,3233236404,,,,,,
Tue Dec 08 12:56:37 +0000 2020,1336293607016423426,1336293607016423426,"RT @JesseKellyDC: You hear that? That’s the sound of a freight train coming down the tracks. 

The coming debt crisis is gonna make all you…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,en,1607432197704,204997855,204997855,Archangel5847,"Chicago, IL","I defend your right to hold, express and live by your own belief system, but you have no right to impose any of it on me.",False,False,2292,4269,Tue Oct 19 23:06:14 +0000 2010,JesseKellyDC,Jesse Kelly,34082620,34082620,,,1.3359736072568463e+18,1335973607256846337,1335973607256846337,
Tue Dec 08 12:56:37 +0000 2020,1336293608090177536,1336293608090177536,RT @TyphoniasS: #saveshadowhunters ♥️ #Shadowhunters https://t.co/O1G4QBVsL9,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,True,low,und,1607432197960,1141653245464600577,1141653245464600577,BanewoodMeg,,#SaveShadowhunters,False,False,1181,920,Thu Jun 20 10:25:19 +0000 2019,TyphoniasS,~Typhonias~ ✌️♥️,1066727437533351938,1066727437533351938,,False,1.3353811888195707e+18,1335381188819570688,1335381188819570688,
Tue Dec 08 12:56:38 +0000 2020,1336293610149568514,1336293610149568514,RT @arisandyyyy: « salut stp c'est quoi le mdp netflix pcq tu l'as changé » MDRRR parasite.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,fr,1607432198451,1543407714,1543407714,Luffy97139,"Paris, France",🇸🇷(etwal si goch ) 🇭🇹👻 : Luffy_97139. LE ROI DES PIRATES SA SERA MOI 💀💔,False,False,615,972,Mon Jun 24 14:42:37 +0000 2013,arisandyyyy,ari 🌞,1047776670327996416,1047776670327996416,,,,,,
Tue Dec 08 12:56:38 +0000 2020,1336293611609202690,1336293611609202690,RT @Icotaku: L'actrice Mitsushima Hikari (Gomen ne Seishun!) et l'acteur Satō Takeru (Rurōni Kenshin) dans la production Netflix First Love…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,ro,1607432198799,984923514,984923514,neoffreeman,,Je fais 2~3 trucs sur @Icotaku,False,False,51,414,Sun Dec 02 16:27:23 +0000 2012,Icotaku,Icotaku,151630167,151630167,,,,,,
Tue Dec 08 12:56:38 +0000 2020,1336293611646816258,1336293611646816258,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes! https://t.co/g21WyJW…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,True,low,en,1607432198808,1328167360880996352,1328167360880996352,luckyyytaetae,,# 𝐉𝐄𝐍𝐍𝐈𝐄'𝗌 𝗏𝗈𝗂𝖼𝖾:: 𝗂'𝗆 𝗀𝗈𝗂𝗇𝗀 𝗌𝗈𝗅𝗈 彡 #PreLovedVouches #joygives,False,False,234,889,Mon Nov 16 02:45:58 +0000 2020,alwaysbokchuu,chubs ♡,1279717389530087427,1279717389530087427,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:56:38 +0000 2020,1336293611646816258,1336293611646816258,"RT @alwaysbokchuu: 💌 ₱20 GCASH 

♡ follow @PremiumEnthu_
♡ like &amp; rt main + this 
♡ blue or grey?

Ends in 30 minutes! https://t.co/g21WyJW…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,True,low,en,1607432198808,1328167360880996352,1328167360880996352,luckyyytaetae,,# 𝐉𝐄𝐍𝐍𝐈𝐄'𝗌 𝗏𝗈𝗂𝖼𝖾:: 𝗂'𝗆 𝗀𝗈𝗂𝗇𝗀 𝗌𝗈𝗅𝗈 彡 #PreLovedVouches #joygives,False,False,234,889,Mon Nov 16 02:45:58 +0000 2020,PremiumEnthu_,Premium Enthusiasts,1282316322332798978,1282316322332798978,,,1.2863479120380273e+18,1286347912038027270,1286347912038027270,
Tue Dec 08 12:56:39 +0000 2020,1336293614587097089,1336293614587097089,RT @Peli_Comic: Parece que este Jueves 10 de Diciembre Marvel y Star Wars soltarán información sobre el futuro de Disney Plus 🤟🏼 https://t.…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,es,1607432199509,188905097,188905097,NETR88,milagro-ecuador ,"Desde el dia en que naci
me hice hincha de BARCELONA",False,False,234,661,Thu Sep 09 21:48:20 +0000 2010,Peli_Comic,Pelicomic,3302041332,3302041332,,,,,,
Tue Dec 08 12:56:39 +0000 2020,1336293616629628938,1336293616629628938,RT @yudsass21: ใครไม่เคยดู100 days my prince ต้องลองสัมผัสประสบการณ์ออฮ่อของเจ้าวอนดึกนะคะ ส่วนใครที่ติดใจพี่ซอนโฮในStart-Upเรื่องนี้พี่ซอน…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,th,1607432199996,373378388,373378388,quehx,,𝐋-𝟏𝟒𝟖𝟓 ; 𝐡𝐮𝐧𝐡𝐚𝐧 ☾ | 𝐎𝐓𝟗 | 𝐍𝐨 𝐭𝐞𝐚𝐫𝐬 𝐭𝐨𝐝𝐚𝐲 ∞,False,False,589,115,Wed Sep 14 13:39:12 +0000 2011,yudsass21,J̶K̶°,873843865282686977,873843865282686977,,,,,,
Tue Dec 08 12:56:40 +0000 2020,1336293616650739712,1336293616650739712,"RT @AlertaNews24: 🌎 | El 27 de Diciembre el creador de Black Mirror estrenará en Netflix ""DEATH TO 2020"", un falso documental sobre como el…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,es,1607432200001,4925696349,4925696349,CandeNaza98,"Buenos Aires, Argentina","22 - #Bostera
#Argentina",False,False,1665,2116,Wed Feb 17 23:37:08 +0000 2016,AlertaNews24,Alerta News 24,39692424,39692424,,,,,,
Tue Dec 08 12:56:40 +0000 2020,1336293617825009666,1336293617825009666,"RT @eigaland: 山﨑賢人「面白い作品に国境はない」、Netflix「#今際の国のアリス」ワールドプレミア https://t.co/oySaTmp8u0

#山﨑賢人 #土屋太鳳 #村上虹郎 #町田啓太 #三吉彩花 #桜田通 #朝比奈彩 #栁俊太郎 #吉田美月喜 #…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,ja,1607432200281,870603532566618112,870603532566618112,tpiyoo_,,感じるままに輝いて Taohoney & moon 🌕🍯,False,False,443,173,Fri Jun 02 11:30:32 +0000 2017,eigaland,映画ランド,2241733783,2241733783,,False,,,,
Tue Dec 08 12:56:40 +0000 2020,1336293618017943552,1336293618017943552,"RT @buwanpremiums: SELLING AFFORDABLE PREMIUM ACCOUNT 🌙✨

—AVAIL NOW—

☾⋆ YOUTUBE
☾⋆ SPOTIFY
☾⋆ NETFLIX
☾⋆ VIU
☾⋆ IFLIX
☾⋆ PICSART GOLD
☾⋆…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432200327,1307548944415686657,1307548944415686657,Y0SHIRUT0,she/her,ㅤㅤㅤㅤㅤㅤㅤ   『 ♡#트레저: 널 사랑해 ♡ 』,False,False,255,330,Sun Sep 20 05:15:45 +0000 2020,buwanpremiums,BUWAN PREMIUMS ☾⋆,1330678282535063552,1330678282535063552,,,,,,
Tue Dec 08 12:56:40 +0000 2020,1336293618366046208,1336293618366046208,RT @gabrielasfs_: EMICIDA NA NETFLIX! 💛🌿 #EmicidaAmarEloDoc https://t.co/CBOrE9ascq,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432200410,1071101926903898114,1071101926903898114,carouwn_line, imaginário do teu peito,,False,False,175,721,Fri Dec 07 17:59:34 +0000 2018,gabrielasfs_,Gabriela Ferraz,67528321,67528321,,False,,,,
Tue Dec 08 12:56:41 +0000 2020,1336293623772688384,1336293623772688384,"RT @VogueSpain: 5 fantásticos estrenos originales de Netflix que te alegrarán el 2021
https://t.co/5RLHNvr6VP https://t.co/Qz2qflGNZr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,es,1607432201699,932288254220660740,932288254220660740,Luuupppiii,Vicente Calderon ,𝒋𝒆 𝒕’𝒂𝒊𝒎𝒆 ♀// 𝗱𝗶𝗿𝗲𝗰𝘁𝗶𝗼𝗻𝗲𝗿 𝗳𝗼𝗿 𝗹𝗶𝗳𝗲,False,False,164,399,Sun Nov 19 16:43:35 +0000 2017,VogueSpain,Vogue España,33906088,33906088,,False,,,,
Tue Dec 08 12:56:42 +0000 2020,1336293626670878721,1336293626670878721,"RT @ShirtsQuirky: What Would Johnny Do? Check out our latest t-shirt design on our #teespring store!! Available in men’s, women’s and tank…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,en,1607432202390,1280189542851624961,1280189542851624961,ShirtsQuirky,,"#Gaming, #Scifi & #Geeky #Tshirts, #Mugs, #FaceMasks and other stuff! Follow us for product updates and check out our Teespring store and please RT!👇🏻",False,False,29,44,Mon Jul 06 17:19:21 +0000 2020,ShirtsQuirky,Quirky Shirts,1280189542851624961,1280189542851624961,,,,,,
Tue Dec 08 12:56:42 +0000 2020,1336293626708697088,1336293626708697088,RT @okleeytin: Obrigado Leandro Hassum e Netflix por me fazer chorar em um filme de comédia natalina https://t.co/aSj3ePBhhz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,pt,1607432202399,961020367216234501,961020367216234501,bender_b1,"Petrópolis, Brasil",Errejota/1.7/@fluminensefc/03,False,False,243,226,Tue Feb 06 23:34:45 +0000 2018,okleeytin,kreyto,96994717,96994717,,False,,,,
